wavelength,reflectance,diffuse_transmittance
791,0.44601,0.51723
792,0.44597,0.51731
793,0.44593,0.51739
794,0.44588,0.51747
795,0.44586,0.51755
796,0.44585,0.51763
797,0.44585,0.51771
798,0.44586,0.51779
799,0.44584,0.51787
800,0.44582,0.51792
801,0.44579,0.518
802,0.44576,0.51808
803,0.44576,0.51816
804,0.44575,0.5182
805,0.44573,0.51828
806,0.44573,0.51836
807,0.44572,0.51844
808,0.44571,0.51852
809,0.4457,0.51856
810,0.44569,0.51863
811,0.44566,0.51868
812,0.44563,0.51875
813,0.44562,0.51879
814,0.44559,0.51887
815,0.44557,0.51894
816,0.44555,0.51898
817,0.44553,0.51905
818,0.44554,0.51909
819,0.44558,0.51917
820,0.44561,0.51921
821,0.44561,0.51928
822,0.44561,0.51931
823,0.44562,0.51938
824,0.44561,0.51945
825,0.44558,0.51951
826,0.44558,0.51953
827,0.44561,0.5196
828,0.44562,0.51963
829,0.44563,0.51968
830,0.44564,0.51974
831,0.44565,0.51977
832,0.44566,0.51983
833,0.44568,0.51985
834,0.44569,0.51988
835,0.44571,0.51991
836,0.44572,0.51998
837,0.44574,0.52001
838,0.44576,0.52009
839,0.44579,0.52012
840,0.44582,0.52019
841,0.44586,0.52023
842,0.44588,0.5203
843,0.44589,0.52033
844,0.44594,0.52041
845,0.44597,0.52045
846,0.44597,0.52052
847,0.446,0.52055
848,0.44603,0.52063
849,0.44607,0.52066
850,0.4461,0.52074
851,0.44611,0.52077
852,0.44613,0.52081
853,0.44617,0.52085
854,0.44619,0.52092
855,0.44622,0.52096
856,0.44623,0.52099
857,0.44623,0.52103
858,0.44624,0.5211
859,0.44626,0.52114
860,0.44628,0.52121
861,0.44631,0.52128
862,0.44632,0.52132
863,0.44631,0.52139
864,0.44632,0.52142
865,0.44634,0.52146
866,0.44636,0.52145
867,0.44636,0.52149
868,0.44636,0.52152
869,0.44636,0.52156
870,0.44637,0.52163
871,0.44638,0.52166
872,0.44638,0.52173
873,0.44636,0.5218
874,0.44635,0.52183
875,0.44634,0.5219
876,0.44634,0.52194
877,0.44633,0.522
878,0.44633,0.52204
879,0.44633,0.5221
880,0.44633,0.52213
881,0.44634,0.5222
882,0.44631,0.52223
883,0.4463,0.52226
884,0.44629,0.52233
885,0.44627,0.5224
886,0.44625,0.52243
887,0.44624,0.5225
888,0.44624,0.52253
