wavelength,reflectance,diffuse_transmittance
839,0.59227,0
840,0.59332,0
841,0.59438,0
842,0.59543,0
843,0.59647,0
844,0.59751,0
845,0.59854,0
846,0.59956,0
847,0.60059,0
848,0.60156,0
849,0.60253,0
850,0.60352,0
851,0.6045,0
852,0.60549,0
853,0.60645,0
854,0.6074,0
855,0.60835,0
856,0.60931,0
857,0.61026,0
858,0.6112,0
859,0.61215,0
860,0.61309,0
861,0.61401,0
862,0.61489,0
863,0.61581,0
864,0.61673,0
865,0.61764,0
866,0.61853,0
867,0.61945,0
868,0.62039,0
869,0.62133,0
870,0.62221,0
871,0.62309,0
872,0.62399,0
873,0.62492,0
874,0.62583,0
875,0.62675,0
876,0.62766,0
877,0.62856,0
878,0.62944,0
879,0.63032,0
880,0.63121,0
881,0.6321,0
882,0.63296,0
883,0.63381,0
884,0.63466,0
885,0.63552,0
886,0.63637,0
887,0.63722,0
888,0.63807,0
889,0.63889,0
890,0.63971,0
891,0.64049,0
892,0.64125,0
893,0.64205,0
894,0.64284,0
895,0.64362,0
896,0.64438,0
897,0.64515,0
898,0.6459,0
899,0.64665,0
900,0.64739,0
901,0.6481,0
902,0.6488,0
903,0.64952,0
904,0.65027,0
905,0.65093,0
906,0.65166,0
907,0.65238,0
908,0.65303,0
909,0.65374,0
910,0.65441,0
911,0.65503,0
912,0.65565,0
913,0.65632,0
914,0.657,0
915,0.65764,0
916,0.65824,0
917,0.65883,0
918,0.6594,0
919,0.65999,0
920,0.66063,0
921,0.66119,0
922,0.66172,0
923,0.66225,0
924,0.66277,0
925,0.66326,0
926,0.66376,0
927,0.66423,0
928,0.66463,0
929,0.66502,0
930,0.66542,0
931,0.66581,0
932,0.66615,0
933,0.66649,0
934,0.66681,0
935,0.66711,0
936,0.66738,0
937,0.66767,0
938,0.66794,0
939,0.66816,0
940,0.66838,0
941,0.66855,0
942,0.66873,0
943,0.66888,0
944,0.66892,0
945,0.66893,0
946,0.66894,0
947,0.66893,0
948,0.66883,0
949,0.66865,0
950,0.66849,0
951,0.66832,0
952,0.66795,0
953,0.66762,0
954,0.66732,0
955,0.66703,0
956,0.66672,0
957,0.66648,0
958,0.66628,0
959,0.66608,0
960,0.66593,0
961,0.66578,0
962,0.66566,0
963,0.66561,0
964,0.66559,0
965,0.66568,0
966,0.66583,0
967,0.66598,0
968,0.66608,0
969,0.6663,0
970,0.66646,0
971,0.66656,0
972,0.66691,0
973,0.66717,0
974,0.66741,0
975,0.66771,0
976,0.66802,0
977,0.66841,0
978,0.66877,0
979,0.6691,0
980,0.66955,0
981,0.66992,0
982,0.67032,0
983,0.67082,0
984,0.67136,0
985,0.67179,0
986,0.67224,0
987,0.67278,0
988,0.67337,0
989,0.67393,0
990,0.67451,0
991,0.67514,0
992,0.67576,0
993,0.67641,0
994,0.67703,0
995,0.67766,0
996,0.6784,0
997,0.67899,0
998,0.6797,0
999,0.68046,0
1000,0.68111,0
1001,0.68282,0
1002,0.68355,0
1003,0.68428,0
1004,0.68507,0
1005,0.68583,0
1006,0.68658,0
1007,0.68742,0
1008,0.68821,0
1009,0.68898,0
1010,0.68979,0
1011,0.69058,0
1012,0.69139,0
1013,0.69219,0
1014,0.69301,0
1015,0.69381,0
1016,0.69458,0
1017,0.69534,0
1018,0.69609,0
1019,0.69686,0
1020,0.69766,0
1021,0.69846,0
1022,0.6993,0
1023,0.7001,0
1024,0.70086,0
1025,0.70163,0
1026,0.70237,0
1027,0.70315,0
1028,0.70395,0
1029,0.70478,0
1030,0.70557,0
1031,0.70638,0
1032,0.70716,0
1033,0.70792,0
1034,0.7087,0
1035,0.70945,0
1036,0.71024,0
1037,0.71099,0
1038,0.71169,0
1039,0.71244,0
1040,0.7132,0
1041,0.71392,0
1042,0.71464,0
1043,0.71533,0
1044,0.716,0
1045,0.71666,0
1046,0.71731,0
1047,0.71802,0
1048,0.71873,0
1049,0.71939,0
1050,0.72003,0
1051,0.72064,0
1052,0.7212,0
1053,0.72177,0
1054,0.72235,0
1055,0.72291,0
1056,0.72348,0
1057,0.72406,0
1058,0.72463,0
1059,0.72517,0
1060,0.72568,0
1061,0.72617,0
1062,0.72663,0
1063,0.72712,0
1064,0.72762,0
1065,0.72808,0
1066,0.72853,0
1067,0.72897,0
1068,0.7294,0
1069,0.72984,0
1070,0.73026,0
1071,0.73067,0
1072,0.73103,0
1073,0.73139,0
1074,0.73179,0
1075,0.73214,0
1076,0.73248,0
1077,0.73282,0
1078,0.73314,0
1079,0.73345,0
1080,0.7338,0
1081,0.73412,0
1082,0.73442,0
1083,0.73468,0
1084,0.73488,0
1085,0.73515,0
1086,0.73538,0
1087,0.7356,0
1088,0.73581,0
1089,0.73599,0
1090,0.7362,0
1091,0.73637,0
1092,0.73652,0
1093,0.73668,0
1094,0.73682,0
1095,0.73692,0
1096,0.73702,0
1097,0.73714,0
1098,0.73725,0
1099,0.73734,0
1100,0.73742,0
1101,0.7375,0
1102,0.73757,0
1103,0.73761,0
1104,0.73766,0
1105,0.73769,0
1106,0.73768,0
1107,0.73768,0
1108,0.73768,0
1109,0.73768,0
1110,0.73764,0
1111,0.73761,0
1112,0.73752,0
1113,0.73739,0
1114,0.73723,0
1115,0.73704,0
1116,0.73681,0
1117,0.73655,0
1118,0.73628,0
1119,0.73597,0
1120,0.73561,0
1121,0.7352,0
1122,0.73474,0
1123,0.7342,0
1124,0.7336,0
1125,0.73293,0
1126,0.7322,0
1127,0.73139,0
1128,0.73051,0
1129,0.72959,0
1130,0.72856,0
1131,0.72746,0
1132,0.7263,0
1133,0.72503,0
1134,0.7237,0
1135,0.72229,0
1136,0.72081,0
1137,0.71929,0
1138,0.71772,0
1139,0.7161,0
1140,0.71444,0
1141,0.71273,0
1142,0.71103,0
1143,0.70929,0
1144,0.70755,0
1145,0.70576,0
1146,0.70405,0
1147,0.70233,0
1148,0.70065,0
1149,0.69902,0
1150,0.69746,0
1151,0.69593,0
1152,0.69444,0
1153,0.69304,0
1154,0.69174,0
1155,0.69053,0
1156,0.68935,0
1157,0.68823,0
1158,0.68718,0
1159,0.6862,0
1160,0.68529,0
1161,0.68446,0
1162,0.68372,0
1163,0.68301,0
1164,0.68236,0
1165,0.68174,0
1166,0.68118,0
1167,0.68065,0
1168,0.68015,0
1169,0.67968,0
1170,0.67921,0
1171,0.67875,0
1172,0.67831,0
1173,0.67788,0
1174,0.67745,0
1175,0.67704,0
1176,0.67663,0
1177,0.67623,0
1178,0.67582,0
1179,0.67544,0
1180,0.67505,0
1181,0.67465,0
1182,0.67428,0
1183,0.67394,0
1184,0.67361,0
1185,0.67329,0
1186,0.673,0
1187,0.67272,0
1188,0.67246,0
1189,0.67219,0
1190,0.67195,0
1191,0.67175,0
1192,0.67157,0
1193,0.67143,0
1194,0.67135,0
1195,0.67128,0
1196,0.67125,0
1197,0.67124,0
1198,0.67125,0
1199,0.67131,0
1200,0.6714,0
1201,0.67153,0
1202,0.67172,0
1203,0.67195,0
1204,0.6722,0
1205,0.67249,0
1206,0.67284,0
1207,0.67323,0
1208,0.67367,0
1209,0.67418,0
1210,0.67474,0
1211,0.67536,0
1212,0.67602,0
1213,0.67673,0
1214,0.67748,0
1215,0.67826,0
1216,0.6791,0
1217,0.68,0
1218,0.6809,0
1219,0.68186,0
1220,0.68281,0
1221,0.68378,0
1222,0.68476,0
1223,0.68578,0
1224,0.68676,0
1225,0.68776,0
1226,0.68872,0
1227,0.68964,0
1228,0.69055,0
1229,0.69143,0
1230,0.6923,0
1231,0.69313,0
1232,0.69394,0
1233,0.69471,0
1234,0.69543,0
1235,0.69615,0
1236,0.69685,0
1237,0.69754,0
1238,0.69822,0
1239,0.69887,0
1240,0.69949,0
1241,0.7001,0
1242,0.70069,0
1243,0.70127,0
1244,0.70182,0
1245,0.70237,0
1246,0.70292,0
1247,0.70345,0
1248,0.70396,0
1249,0.70446,0
1250,0.70496,0
1251,0.70545,0
1252,0.70591,0
1253,0.70637,0
1254,0.70679,0
1255,0.70716,0
1256,0.70755,0
1257,0.70794,0
1258,0.70831,0
1259,0.70869,0
1260,0.70905,0
1261,0.70939,0
1262,0.70971,0
1263,0.71003,0
1264,0.71032,0
1265,0.71057,0
1266,0.71083,0
1267,0.71108,0
1268,0.7113,0
1269,0.7115,0
1270,0.7117,0
1271,0.71186,0
1272,0.71203,0
1273,0.71217,0
1274,0.71232,0
1275,0.71244,0
1276,0.71254,0
1277,0.71264,0
1278,0.71274,0
1279,0.71281,0
1280,0.71287,0
1281,0.71291,0
1282,0.71293,0
1283,0.71293,0
1284,0.71292,0
1285,0.71287,0
1286,0.7128,0
1287,0.7127,0
1288,0.71259,0
1289,0.71245,0
1290,0.71229,0
1291,0.71211,0
1292,0.71191,0
1293,0.71167,0
1294,0.71142,0
1295,0.71114,0
1296,0.71082,0
1297,0.71047,0
1298,0.7101,0
1299,0.70972,0
1300,0.70928,0
1301,0.70879,0
1302,0.70829,0
1303,0.70775,0
1304,0.70719,0
1305,0.70661,0
1306,0.70599,0
1307,0.70532,0
1308,0.70464,0
1309,0.70393,0
1310,0.7032,0
1311,0.70246,0
1312,0.70165,0
1313,0.7008,0
1314,0.69992,0
1315,0.69897,0
1316,0.698,0
1317,0.69701,0
1318,0.69599,0
1319,0.69494,0
1320,0.69385,0
1321,0.69271,0
1322,0.69152,0
1323,0.69033,0
1324,0.68909,0
1325,0.68783,0
1326,0.68656,0
1327,0.68524,0
1328,0.68388,0
1329,0.6825,0
1330,0.68108,0
1331,0.67966,0
1332,0.6782,0
1333,0.67675,0
1334,0.67529,0
1335,0.67383,0
1336,0.67236,0
1337,0.67089,0
1338,0.66941,0
1339,0.66794,0
1340,0.66646,0
1341,0.665,0
1342,0.66354,0
1343,0.66211,0
1344,0.66068,0
1345,0.65927,0
1346,0.65787,0
1347,0.65649,0
1348,0.65512,0
1349,0.65377,0
1350,0.65244,0
1351,0.65112,0
1352,0.64985,0
1353,0.64863,0
1354,0.64738,0
1355,0.64617,0
1356,0.64493,0
1357,0.64367,0
1358,0.6424,0
1359,0.64115,0
1360,0.63987,0
1361,0.6386,0
1362,0.63728,0
1363,0.63595,0
1364,0.63458,0
1365,0.63318,0
1366,0.63172,0
1367,0.63024,0
1368,0.62867,0
1369,0.62707,0
1370,0.62536,0
1371,0.62359,0
1372,0.62169,0
1373,0.6197,0
1374,0.61757,0
1375,0.61531,0
1376,0.61293,0
1377,0.61045,0
1378,0.60781,0
1379,0.60499,0
1380,0.60202,0
1381,0.59891,0
1382,0.59562,0
1383,0.59221,0
1384,0.58867,0
1385,0.58505,0
1386,0.58127,0
1387,0.57743,0
1388,0.57349,0
1389,0.56953,0
1390,0.56546,0
1391,0.56137,0
1392,0.55722,0
1393,0.55309,0
1394,0.54891,0
1395,0.54475,0
1396,0.5406,0
1397,0.53648,0
1398,0.53233,0
1399,0.52824,0
1400,0.52417,0
1401,0.52018,0
1402,0.51623,0
1403,0.51235,0
1404,0.50852,0
1405,0.50482,0
1406,0.5012,0
1407,0.49768,0
1408,0.49426,0
1409,0.49099,0
1410,0.48784,0
1411,0.48479,0
1412,0.48188,0
1413,0.47911,0
1414,0.47648,0
1415,0.47394,0
1416,0.47155,0
1417,0.46931,0
1418,0.46717,0
1419,0.46514,0
1420,0.46321,0
1421,0.46141,0
1422,0.4597,0
1423,0.45807,0
1424,0.45654,0
1425,0.45512,0
1426,0.45378,0
1427,0.45252,0
1428,0.45134,0
1429,0.45025,0
1430,0.44924,0
1431,0.44831,0
1432,0.44744,0
1433,0.44666,0
1434,0.44593,0
1435,0.44525,0
1436,0.44462,0
1437,0.44405,0
1438,0.44354,0
1439,0.44309,0
1440,0.44269,0
1441,0.44236,0
1442,0.44206,0
1443,0.44181,0
1444,0.44159,0
1445,0.4414,0
1446,0.44125,0
1447,0.44115,0
1448,0.44107,0
1449,0.44101,0
1450,0.44099,0
1451,0.44098,0
1452,0.44098,0
1453,0.44101,0
1454,0.44108,0
1455,0.44115,0
1456,0.44124,0
1457,0.44135,0
1458,0.44147,0
1459,0.44163,0
1460,0.4418,0
1461,0.442,0
1462,0.44224,0
1463,0.44249,0
1464,0.44275,0
1465,0.44307,0
1466,0.4434,0
1467,0.44379,0
1468,0.44422,0
1469,0.44469,0
1470,0.44519,0
1471,0.44572,0
1472,0.44628,0
1473,0.44687,0
1474,0.44751,0
1475,0.44816,0
1476,0.44885,0
1477,0.44955,0
1478,0.45027,0
1479,0.451,0
1480,0.45177,0
1481,0.45255,0
1482,0.45334,0
1483,0.45414,0
1484,0.45493,0
1485,0.45574,0
1486,0.45655,0
1487,0.45737,0
1488,0.45821,0
1489,0.45906,0
1490,0.45992,0
1491,0.46078,0
1492,0.46164,0
1493,0.4625,0
1494,0.46335,0
1495,0.46421,0
1496,0.46506,0
1497,0.46592,0
1498,0.46681,0
1499,0.46767,0
1500,0.46854,0
1501,0.46943,0
1502,0.47031,0
1503,0.47121,0
1504,0.47209,0
1505,0.47297,0
1506,0.47384,0
1507,0.47469,0
1508,0.47554,0
1509,0.4764,0
1510,0.47725,0
1511,0.47808,0
1512,0.47893,0
1513,0.4798,0
1514,0.48064,0
1515,0.48148,0
1516,0.4823,0
1517,0.48311,0
1518,0.48393,0
1519,0.48474,0
1520,0.48553,0
1521,0.4863,0
1522,0.48707,0
1523,0.48781,0
1524,0.48857,0
1525,0.48933,0
1526,0.49007,0
1527,0.49081,0
1528,0.49153,0
1529,0.49225,0
1530,0.49295,0
1531,0.49362,0
1532,0.4943,0
1533,0.49497,0
1534,0.49564,0
1535,0.49632,0
1536,0.49698,0
1537,0.49762,0
1538,0.49825,0
1539,0.49888,0
1540,0.49951,0
1541,0.50012,0
1542,0.50074,0
1543,0.50134,0
1544,0.50195,0
1545,0.50257,0
1546,0.50317,0
1547,0.50377,0
1548,0.50436,0
1549,0.50492,0
1550,0.50549,0
1551,0.50607,0
1552,0.50664,0
1553,0.50722,0
1554,0.50779,0
1555,0.50834,0
1556,0.50889,0
1557,0.50943,0
1558,0.50997,0
1559,0.5105,0
1560,0.51104,0
1561,0.51156,0
1562,0.5121,0
1563,0.51264,0
1564,0.51316,0
1565,0.51367,0
1566,0.51419,0
1567,0.51467,0
1568,0.51518,0
1569,0.51569,0
1570,0.51621,0
1571,0.51674,0
1572,0.51727,0
1573,0.5178,0
1574,0.51832,0
1575,0.51884,0
1576,0.51937,0
1577,0.5199,0
1578,0.52042,0
1579,0.52095,0
1580,0.52147,0
1581,0.52197,0
1582,0.52249,0
1583,0.523,0
1584,0.52353,0
1585,0.52407,0
1586,0.52461,0
1587,0.52516,0
1588,0.5257,0
1589,0.52624,0
1590,0.52678,0
1591,0.52732,0
1592,0.52785,0
1593,0.52839,0
1594,0.52893,0
1595,0.5295,0
1596,0.53005,0
1597,0.53059,0
1598,0.53113,0
1599,0.53165,0
1600,0.53217,0
1601,0.53269,0
1602,0.53322,0
1603,0.53374,0
1604,0.53424,0
1605,0.53475,0
1606,0.53525,0
1607,0.53574,0
1608,0.53622,0
1609,0.53669,0
1610,0.53717,0
1611,0.53765,0
1612,0.53811,0
1613,0.53853,0
1614,0.53897,0
1615,0.5394,0
1616,0.53982,0
1617,0.54027,0
1618,0.54069,0
1619,0.54107,0
1620,0.54146,0
1621,0.54185,0
1622,0.54222,0
1623,0.54258,0
1624,0.54292,0
1625,0.54321,0
1626,0.54351,0
1627,0.54381,0
1628,0.54409,0
1629,0.54435,0
1630,0.54461,0
1631,0.54486,0
1632,0.5451,0
1633,0.54534,0
1634,0.54557,0
1635,0.54578,0
1636,0.54597,0
1637,0.54614,0
1638,0.54631,0
1639,0.54644,0
1640,0.54658,0
1641,0.54674,0
1642,0.54685,0
1643,0.54693,0
1644,0.54698,0
1645,0.54698,0
1646,0.54695,0
1647,0.54689,0
1648,0.54679,0
1649,0.54664,0
1650,0.54646,0
1651,0.54627,0
1652,0.54603,0
1653,0.54574,0
1654,0.54543,0
1655,0.54506,0
1656,0.54468,0
1657,0.5443,0
1658,0.54389,0
1659,0.54347,0
1660,0.54303,0
1661,0.54256,0
1662,0.5421,0
1663,0.54161,0
1664,0.54113,0
1665,0.54065,0
1666,0.54015,0
1667,0.53966,0
1668,0.53916,0
1669,0.53866,0
1670,0.53813,0
1671,0.53759,0
1672,0.53702,0
1673,0.53642,0
1674,0.53581,0
1675,0.53518,0
1676,0.53453,0
1677,0.53389,0
1678,0.53319,0
1679,0.53244,0
1680,0.53169,0
1681,0.53091,0
1682,0.53011,0
1683,0.52933,0
1684,0.52847,0
1685,0.52755,0
1686,0.52662,0
1687,0.52565,0
1688,0.52466,0
1689,0.52368,0
1690,0.52263,0
1691,0.52155,0
1692,0.52045,0
1693,0.51932,0
1694,0.51813,0
1695,0.51692,0
1696,0.51567,0
1697,0.51437,0
1698,0.51305,0
1699,0.51168,0
1700,0.51033,0
1701,0.50895,0
1702,0.5076,0
1703,0.50627,0
1704,0.50497,0
1705,0.50366,0
1706,0.5024,0
1707,0.50118,0
1708,0.5,0
1709,0.49884,0
1710,0.49775,0
1711,0.49673,0
1712,0.49575,0
1713,0.49481,0
1714,0.4939,0
1715,0.49301,0
1716,0.49216,0
1717,0.49134,0
1718,0.49057,0
1719,0.48986,0
1720,0.4892,0
1721,0.48861,0
1722,0.48807,0
1723,0.48761,0
1724,0.48726,0
1725,0.487,0
1726,0.48686,0
1727,0.48684,0
1728,0.48693,0
1729,0.48716,0
1730,0.48752,0
1731,0.48798,0
1732,0.48851,0
1733,0.48908,0
1734,0.48968,0
1735,0.49029,0
1736,0.49088,0
1737,0.49136,0
1738,0.49177,0
1739,0.49209,0
1740,0.49233,0
1741,0.49247,0
1742,0.49249,0
1743,0.49246,0
1744,0.49234,0
1745,0.49217,0
1746,0.49192,0
1747,0.49168,0
1748,0.49136,0
1749,0.4911,0
1750,0.49085,0
1751,0.49062,0
1752,0.49038,0
1753,0.49021,0
1754,0.49005,0
1755,0.48996,0
1756,0.48992,0
1757,0.48992,0
1758,0.48997,0
1759,0.49006,0
1760,0.49023,0
1761,0.49046,0
1762,0.49071,0
1763,0.49105,0
1764,0.49144,0
1765,0.49189,0
1766,0.49239,0
1767,0.49288,0
1768,0.49338,0
1769,0.49388,0
1770,0.49439,0
1771,0.49487,0
1772,0.49531,0
1773,0.4957,0
1774,0.49603,0
1775,0.49634,0
1776,0.49662,0
1777,0.49688,0
1778,0.4971,0
1779,0.49729,0
1780,0.49747,0
1781,0.49763,0
1782,0.49778,0
1783,0.49792,0
1784,0.49806,0
1785,0.49818,0
1786,0.4983,0
1787,0.49844,0
1788,0.49854,0
1789,0.49863,0
1790,0.49874,0
1791,0.49884,0
1792,0.49898,0
1793,0.49912,0
1794,0.49928,0
1795,0.49942,0
1796,0.49958,0
1797,0.49979,0
1798,0.49994,0
1799,0.50012,0
1800,0.50032,0
1801,0.49937,0
1802,0.49958,0
1803,0.49979,0
1804,0.50005,0
1805,0.50028,0
1806,0.5005,0
1807,0.50074,0
1808,0.50099,0
1809,0.50124,0
