wavelength,reflectance,diffuse_transmittance
871,0.48884,0
872,0.48908,0
873,0.48928,0
874,0.4896,0
875,0.48976,0
876,0.48988,0
877,0.49036,0
878,0.49048,0
879,0.49064,0
880,0.49084,0
881,0.49112,0
882,0.49152,0
883,0.49176,0
884,0.49204,0
885,0.49212,0
886,0.49232,0
887,0.4926,0
888,0.49292,0
889,0.493,0
890,0.49296,0
891,0.493,0
892,0.49296,0
893,0.49276,0
894,0.4924,0
895,0.49212,0
896,0.49188,0
897,0.49136,0
898,0.49116,0
899,0.49132,0
900,0.49136,0
901,0.4918,0
902,0.49196,0
903,0.49224,0
904,0.49264,0
905,0.49276,0
906,0.49292,0
907,0.49308,0
908,0.49288,0
909,0.49308,0
910,0.4928,0
911,0.4924,0
912,0.4926,0
913,0.49284,0
914,0.49292,0
915,0.49308,0
916,0.49352,0
917,0.49384,0
918,0.49424,0
919,0.49464,0
920,0.49504,0
921,0.49544,0
922,0.49564,0
923,0.49568,0
924,0.49536,0
925,0.49512,0
926,0.49448,0
927,0.49352,0
928,0.49268,0
929,0.492,0
930,0.49108,0
931,0.4898,0
932,0.48764,0
933,0.4866,0
934,0.48484,0
935,0.4824,0
936,0.48276,0
937,0.48324,0
938,0.48268,0
939,0.4818,0
940,0.48276,0
941,0.48236,0
942,0.48228,0
943,0.48292,0
944,0.48276,0
945,0.48212,0
946,0.48132,0
947,0.48124,0
948,0.48168,0
949,0.48088,0
950,0.47992,0
951,0.48008,0
952,0.4808,0
953,0.47952,0
954,0.47864,0
955,0.47952,0
956,0.4788,0
957,0.47812,0
958,0.47812,0
959,0.479,0
960,0.47884,0
961,0.47956,0
962,0.48016,0
963,0.48056,0
964,0.48224,0
965,0.4822,0
966,0.48208,0
967,0.48316,0
968,0.48424,0
969,0.484,0
970,0.48408,0
971,0.48488,0
972,0.48548,0
973,0.48564,0
974,0.48584,0
975,0.48588,0
976,0.486,0
977,0.4864,0
978,0.48692,0
979,0.48756,0
980,0.48776,0
981,0.4886,0
982,0.48936,0
983,0.4896,0
984,0.4896,0
985,0.4906,0
986,0.49124,0
987,0.49172,0
988,0.49256,0
989,0.49312,0
990,0.49364,0
991,0.49452,0
992,0.49492,0
993,0.49452,0
994,0.495,0
995,0.4958,0
996,0.49648,0
997,0.49684,0
998,0.49736,0
999,0.49792,0
1000,0.49828,0
1001,0.50256,0
1002,0.50272,0
1003,0.50328,0
1004,0.50336,0
1005,0.5036,0
1006,0.50412,0
1007,0.50452,0
1008,0.50528,0
1009,0.50584,0
1010,0.5062,0
1011,0.5068,0
1012,0.50728,0
1013,0.50772,0
1014,0.5082,0
1015,0.50864,0
1016,0.50932,0
1017,0.50996,0
1018,0.51072,0
1019,0.51136,0
1020,0.51192,0
1021,0.5126,0
1022,0.51248,0
1023,0.51288,0
1024,0.51344,0
1025,0.51364,0
1026,0.51416,0
1027,0.51488,0
1028,0.51552,0
1029,0.5162,0
1030,0.51688,0
1031,0.51728,0
1032,0.51792,0
1033,0.51852,0
1034,0.51904,0
1035,0.5194,0
1036,0.51976,0
1037,0.5198,0
1038,0.52,0
1039,0.5206,0
1040,0.52112,0
1041,0.5216,0
1042,0.522,0
1043,0.52208,0
1044,0.52196,0
1045,0.52216,0
1046,0.52272,0
1047,0.52304,0
1048,0.52356,0
1049,0.52412,0
1050,0.52448,0
1051,0.52484,0
1052,0.52528,0
1053,0.52548,0
1054,0.52572,0
1055,0.52608,0
1056,0.5262,0
1057,0.5268,0
1058,0.52704,0
1059,0.5272,0
1060,0.52752,0
1061,0.528,0
1062,0.5282,0
1063,0.52836,0
1064,0.5288,0
1065,0.5288,0
1066,0.52892,0
1067,0.52892,0
1068,0.52892,0
1069,0.52904,0
1070,0.5296,0
1071,0.52968,0
1072,0.52996,0
1073,0.53012,0
1074,0.53016,0
1075,0.53024,0
1076,0.53036,0
1077,0.5304,0
1078,0.5304,0
1079,0.5306,0
1080,0.53076,0
1081,0.53096,0
1082,0.53112,0
1083,0.53116,0
1084,0.53128,0
1085,0.5312,0
1086,0.53136,0
1087,0.53148,0
1088,0.53144,0
1089,0.5316,0
1090,0.53152,0
1091,0.5316,0
1092,0.53156,0
1093,0.53132,0
1094,0.5312,0
1095,0.531,0
1096,0.53056,0
1097,0.53016,0
1098,0.52992,0
1099,0.52968,0
1100,0.52928,0
1101,0.52912,0
1102,0.5286,0
1103,0.52812,0
1104,0.52776,0
1105,0.5274,0
1106,0.52704,0
1107,0.52672,0
1108,0.5264,0
1109,0.52596,0
1110,0.52548,0
1111,0.525,0
1112,0.52424,0
1113,0.52332,0
1114,0.5226,0
1115,0.52204,0
1116,0.521,0
1117,0.52004,0
1118,0.51944,0
1119,0.51724,0
1120,0.51536,0
1121,0.51484,0
1122,0.513,0
1123,0.51152,0
1124,0.5112,0
1125,0.50772,0
1126,0.50632,0
1127,0.50576,0
1128,0.50876,0
1129,0.50936,0
1130,0.50984,0
1131,0.51008,0
1132,0.50988,0
1133,0.50932,0
1134,0.50796,0
1135,0.507,0
1136,0.50648,0
1137,0.50564,0
1138,0.50564,0
1139,0.50432,0
1140,0.50296,0
1141,0.50084,0
1142,0.49964,0
1143,0.49848,0
1144,0.49764,0
1145,0.4972,0
1146,0.49604,0
1147,0.49472,0
1148,0.4928,0
1149,0.49112,0
1150,0.49004,0
1151,0.4892,0
1152,0.4884,0
1153,0.48792,0
1154,0.48792,0
1155,0.48768,0
1156,0.4876,0
1157,0.4874,0
1158,0.487,0
1159,0.48704,0
1160,0.48704,0
1161,0.48716,0
1162,0.48776,0
1163,0.4882,0
1164,0.48844,0
1165,0.4886,0
1166,0.48868,0
1167,0.48852,0
1168,0.48864,0
1169,0.48892,0
1170,0.48896,0
1171,0.48932,0
1172,0.48956,0
1173,0.4894,0
1174,0.48948,0
1175,0.48972,0
1176,0.4898,0
1177,0.48996,0
1178,0.48972,0
1179,0.48972,0
1180,0.48936,0
1181,0.48892,0
1182,0.4888,0
1183,0.48844,0
1184,0.48844,0
1185,0.48872,0
1186,0.489,0
1187,0.489,0
1188,0.489,0
1189,0.48896,0
1190,0.48888,0
1191,0.48928,0
1192,0.48944,0
1193,0.48972,0
1194,0.49008,0
1195,0.4904,0
1196,0.49048,0
1197,0.49076,0
1198,0.4912,0
1199,0.49124,0
1200,0.49152,0
1201,0.49156,0
1202,0.492,0
1203,0.49208,0
1204,0.49228,0
1205,0.4924,0
1206,0.49248,0
1207,0.49248,0
1208,0.49256,0
1209,0.49296,0
1210,0.4934,0
1211,0.49392,0
1212,0.49436,0
1213,0.495,0
1214,0.49548,0
1215,0.49588,0
1216,0.49628,0
1217,0.49688,0
1218,0.49724,0
1219,0.49752,0
1220,0.498,0
1221,0.49828,0
1222,0.49848,0
1223,0.49912,0
1224,0.4996,0
1225,0.50016,0
1226,0.50064,0
1227,0.50116,0
1228,0.50164,0
1229,0.50208,0
1230,0.5024,0
1231,0.50296,0
1232,0.50336,0
1233,0.50376,0
1234,0.504,0
1235,0.5044,0
1236,0.50472,0
1237,0.50504,0
1238,0.50552,0
1239,0.50584,0
1240,0.50612,0
1241,0.50668,0
1242,0.50696,0
1243,0.50732,0
1244,0.50768,0
1245,0.50804,0
1246,0.50836,0
1247,0.50876,0
1248,0.50932,0
1249,0.50964,0
1250,0.51008,0
1251,0.51036,0
1252,0.51068,0
1253,0.5108,0
1254,0.51096,0
1255,0.51128,0
1256,0.5114,0
1257,0.51136,0
1258,0.5116,0
1259,0.51188,0
1260,0.51196,0
1261,0.51212,0
1262,0.51208,0
1263,0.5118,0
1264,0.51188,0
1265,0.51196,0
1266,0.51196,0
1267,0.51216,0
1268,0.51244,0
1269,0.5126,0
1270,0.51292,0
1271,0.51348,0
1272,0.5136,0
1273,0.51392,0
1274,0.51444,0
1275,0.51464,0
1276,0.51488,0
1277,0.51492,0
1278,0.51484,0
1279,0.51492,0
1280,0.51472,0
1281,0.5146,0
1282,0.51436,0
1283,0.5142,0
1284,0.51408,0
1285,0.51396,0
1286,0.51372,0
1287,0.51364,0
1288,0.5134,0
1289,0.51324,0
1290,0.513,0
1291,0.51256,0
1292,0.51208,0
1293,0.51176,0
1294,0.51116,0
1295,0.51084,0
1296,0.51028,0
1297,0.5098,0
1298,0.50924,0
1299,0.50856,0
1300,0.50816,0
1301,0.50768,0
1302,0.5072,0
1303,0.50636,0
1304,0.50552,0
1305,0.50424,0
1306,0.50324,0
1307,0.50232,0
1308,0.50136,0
1309,0.50056,0
1310,0.49964,0
1311,0.49868,0
1312,0.4974,0
1313,0.49604,0
1314,0.49472,0
1315,0.4934,0
1316,0.49208,0
1317,0.49108,0
1318,0.48996,0
1319,0.48904,0
1320,0.48792,0
1321,0.48668,0
1322,0.48544,0
1323,0.484,0
1324,0.48212,0
1325,0.48056,0
1326,0.47908,0
1327,0.47748,0
1328,0.47616,0
1329,0.47424,0
1330,0.47216,0
1331,0.47016,0
1332,0.46816,0
1333,0.4662,0
1334,0.46428,0
1335,0.46232,0
1336,0.46012,0
1337,0.45876,0
1338,0.45556,0
1339,0.45444,0
1340,0.4532,0
1341,0.4486,0
1342,0.44772,0
1343,0.44656,0
1344,0.44572,0
1345,0.44428,0
1346,0.4416,0
1347,0.43916,0
1348,0.43648,0
1349,0.43376,0
1350,0.43032,0
1351,0.42704,0
1352,0.42176,0
1353,0.41876,0
1354,0.4062,0
1355,0.3998,0
1356,0.37984,0
1357,0.37348,0
1358,0.35552,0
1359,0.36264,0
1360,0.33284,0
1361,0.37224,0
1362,0.37904,0
1363,0.40132,0
1364,0.44984,0
1365,0.39864,0
1366,0.45876,0
1367,0.43052,0
1368,0.48272,0
1369,0.4564,0
1370,0.45064,0
1371,0.34664,0
1372,0.37408,0
1373,0.47336,0
1374,0.50124,0
1375,0.50976,0
1376,0.42872,0
1377,0.37032,0
1378,0.36816,0
1379,0.4536,0
1380,0.46724,0
1381,0.51592,0
1382,0.4538,0
1383,0.40232,0
1384,0.38544,0
1385,0.42608,0
1386,0.42568,0
1387,0.4646,0
1388,0.44124,0
1389,0.41748,0
1390,0.39608,0
1391,0.3888,0
1392,0.43556,0
1393,0.4286,0
1394,0.37444,0
1395,0.427,0
1396,0.39456,0
1397,0.4122,0
1398,0.48504,0
1399,0.4396,0
1400,0.45996,0
1401,0.48056,0
1402,0.41904,0
1403,0.43868,0
1404,0.412,0
1405,0.41848,0
1406,0.4176,0
1407,0.44444,0
1408,0.33184,0
1409,0.28644,0
1410,0.27496,0
1411,0.29904,0
1412,0.33368,0
1413,0.37804,0
1414,0.38988,0
1415,0.3402,0
1416,0.31576,0
1417,0.35268,0
1418,0.33544,0
1419,0.3298,0
1420,0.32952,0
1421,0.3308,0
1422,0.30392,0
1423,0.26204,0
1424,0.26864,0
1425,0.24368,0
1426,0.23116,0
1427,0.25076,0
1428,0.24724,0
1429,0.24836,0
1430,0.24044,0
1431,0.24448,0
1432,0.24444,0
1433,0.25556,0
1434,0.26116,0
1435,0.2648,0
1436,0.2468,0
1437,0.2364,0
1438,0.2316,0
1439,0.20692,0
1440,0.20556,0
1441,0.21168,0
1442,0.21768,0
1443,0.22368,0
1444,0.21968,0
1445,0.20092,0
1446,0.198,0
1447,0.1926,0
1448,0.18992,0
1449,0.19224,0
1450,0.19544,0
1451,0.19488,0
1452,0.1998,0
1453,0.197,0
1454,0.19252,0
1455,0.19088,0
1456,0.18804,0
1457,0.1878,0
1458,0.18884,0
1459,0.18892,0
1460,0.1892,0
1461,0.18916,0
1462,0.19024,0
1463,0.19152,0
1464,0.194,0
1465,0.19568,0
1466,0.19876,0
1467,0.19812,0
1468,0.195,0
1469,0.1948,0
1470,0.19448,0
1471,0.19376,0
1472,0.19416,0
1473,0.19444,0
1474,0.19296,0
1475,0.19228,0
1476,0.19076,0
1477,0.19204,0
1478,0.1958,0
1479,0.1978,0
1480,0.20144,0
1481,0.2038,0
1482,0.204,0
1483,0.20476,0
1484,0.20476,0
1485,0.20564,0
1486,0.20704,0
1487,0.20856,0
1488,0.21036,0
1489,0.21188,0
1490,0.21372,0
1491,0.21492,0
1492,0.21584,0
1493,0.21684,0
1494,0.21756,0
1495,0.21872,0
1496,0.21988,0
1497,0.22144,0
1498,0.2236,0
1499,0.225,0
1500,0.22608,0
1501,0.22812,0
1502,0.2294,0
1503,0.23056,0
1504,0.23232,0
1505,0.23372,0
1506,0.235,0
1507,0.2364,0
1508,0.238,0
1509,0.23956,0
1510,0.24132,0
1511,0.24348,0
1512,0.24496,0
1513,0.2462,0
1514,0.24724,0
1515,0.24768,0
1516,0.2488,0
1517,0.24952,0
1518,0.2512,0
1519,0.25316,0
1520,0.25472,0
1521,0.25656,0
1522,0.25804,0
1523,0.25908,0
1524,0.26028,0
1525,0.26176,0
1526,0.26296,0
1527,0.264,0
1528,0.26508,0
1529,0.26624,0
1530,0.26752,0
1531,0.269,0
1532,0.27056,0
1533,0.27216,0
1534,0.2738,0
1535,0.2754,0
1536,0.27676,0
1537,0.27812,0
1538,0.2792,0
1539,0.28008,0
1540,0.28112,0
1541,0.28284,0
1542,0.28408,0
1543,0.28524,0
1544,0.28652,0
1545,0.28804,0
1546,0.28944,0
1547,0.29112,0
1548,0.2924,0
1549,0.29352,0
1550,0.29484,0
1551,0.29604,0
1552,0.29724,0
1553,0.29816,0
1554,0.29912,0
1555,0.30008,0
1556,0.30112,0
1557,0.30248,0
1558,0.30388,0
1559,0.30536,0
1560,0.30668,0
1561,0.30764,0
1562,0.309,0
1563,0.3104,0
1564,0.31168,0
1565,0.31308,0
1566,0.31432,0
1567,0.31532,0
1568,0.31608,0
1569,0.31652,0
1570,0.31724,0
1571,0.31764,0
1572,0.31852,0
1573,0.32028,0
1574,0.32152,0
1575,0.32276,0
1576,0.32396,0
1577,0.32472,0
1578,0.32568,0
1579,0.32676,0
1580,0.32784,0
1581,0.32936,0
1582,0.3304,0
1583,0.33096,0
1584,0.33196,0
1585,0.333,0
1586,0.33388,0
1587,0.3352,0
1588,0.33608,0
1589,0.33628,0
1590,0.33696,0
1591,0.33792,0
1592,0.33876,0
1593,0.34068,0
1594,0.34152,0
1595,0.34176,0
1596,0.34248,0
1597,0.34276,0
1598,0.34336,0
1599,0.34436,0
1600,0.34536,0
1601,0.34596,0
1602,0.34672,0
1603,0.3474,0
1604,0.3484,0
1605,0.34952,0
1606,0.35048,0
1607,0.35108,0
1608,0.3518,0
1609,0.35228,0
1610,0.3528,0
1611,0.35372,0
1612,0.35448,0
1613,0.3552,0
1614,0.35584,0
1615,0.35656,0
1616,0.35688,0
1617,0.35696,0
1618,0.35736,0
1619,0.35796,0
1620,0.35868,0
1621,0.35968,0
1622,0.36068,0
1623,0.3616,0
1624,0.36228,0
1625,0.363,0
1626,0.36344,0
1627,0.36336,0
1628,0.36372,0
1629,0.36416,0
1630,0.36448,0
1631,0.36548,0
1632,0.36608,0
1633,0.36668,0
1634,0.367,0
1635,0.36704,0
1636,0.36728,0
1637,0.36776,0
1638,0.36816,0
1639,0.369,0
1640,0.36972,0
1641,0.37024,0
1642,0.37084,0
1643,0.37104,0
1644,0.3714,0
1645,0.3722,0
1646,0.37252,0
1647,0.37284,0
1648,0.37312,0
1649,0.37264,0
1650,0.37272,0
1651,0.37348,0
1652,0.374,0
1653,0.37484,0
1654,0.3754,0
1655,0.37516,0
1656,0.37516,0
1657,0.375,0
1658,0.37508,0
1659,0.3748,0
1660,0.37524,0
1661,0.376,0
1662,0.37644,0
1663,0.37732,0
1664,0.37772,0
1665,0.3774,0
1666,0.3776,0
1667,0.3776,0
1668,0.37784,0
1669,0.37872,0
1670,0.37872,0
1671,0.37816,0
1672,0.378,0
1673,0.37696,0
1674,0.3768,0
1675,0.37736,0
1676,0.37756,0
1677,0.37832,0
1678,0.3786,0
1679,0.37864,0
1680,0.37844,0
1681,0.37828,0
1682,0.37812,0
1683,0.37796,0
1684,0.37796,0
1685,0.37824,0
1686,0.37824,0
1687,0.37848,0
1688,0.3784,0
1689,0.37752,0
1690,0.37744,0
1691,0.3778,0
1692,0.3776,0
1693,0.37844,0
1694,0.378,0
1695,0.37644,0
1696,0.37584,0
1697,0.37572,0
1698,0.375,0
1699,0.3748,0
1700,0.37452,0
1701,0.37376,0
1702,0.37336,0
1703,0.37308,0
1704,0.37308,0
1705,0.37288,0
1706,0.37292,0
1707,0.37376,0
1708,0.37348,0
1709,0.37288,0
1710,0.37236,0
1711,0.37132,0
1712,0.37108,0
1713,0.3704,0
1714,0.36908,0
1715,0.36908,0
1716,0.36928,0
1717,0.36936,0
1718,0.3688,0
1719,0.36736,0
1720,0.36624,0
1721,0.36536,0
1722,0.36604,0
1723,0.36664,0
1724,0.36608,0
1725,0.36536,0
1726,0.36436,0
1727,0.3638,0
1728,0.36404,0
1729,0.3642,0
1730,0.36344,0
1731,0.36248,0
1732,0.36012,0
1733,0.35844,0
1734,0.35876,0
1735,0.35832,0
1736,0.35828,0
1737,0.35836,0
1738,0.35692,0
1739,0.35644,0
1740,0.35676,0
1741,0.35648,0
1742,0.35576,0
1743,0.35584,0
1744,0.3568,0
1745,0.35652,0
1746,0.3568,0
1747,0.35592,0
1748,0.35244,0
1749,0.351,0
1750,0.35,0
1751,0.34856,0
1752,0.34848,0
1753,0.34708,0
1754,0.34452,0
1755,0.34348,0
1756,0.34288,0
1757,0.34236,0
1758,0.34304,0
1759,0.34148,0
1760,0.34056,0
1761,0.33996,0
1762,0.33896,0
1763,0.33848,0
