wavelength,reflectance,diffuse_transmittance
1737,0.50843,0
1738,0.50942,0
1739,0.51028,0
1740,0.51111,0
1741,0.51179,0
1742,0.51235,0
1743,0.51281,0
1744,0.51312,0
1745,0.51337,0
1746,0.5135,0
1747,0.51361,0
1748,0.51366,0
1749,0.51366,0
1750,0.51361,0
1751,0.51353,0
1752,0.51336,0
1753,0.51321,0
1754,0.51304,0
1755,0.51288,0
1756,0.51272,0
1757,0.51257,0
1758,0.5124,0
1759,0.51227,0
1760,0.51221,0
1761,0.51222,0
1762,0.5123,0
1763,0.51246,0
1764,0.51272,0
1765,0.51306,0
1766,0.51347,0
1767,0.51395,0
1768,0.51446,0
1769,0.51499,0
1770,0.51555,0
1771,0.51612,0
1772,0.51668,0
1773,0.51718,0
1774,0.51764,0
1775,0.51806,0
1776,0.51843,0
1777,0.51877,0
1778,0.5191,0
1779,0.51939,0
1780,0.51967,0
1781,0.51992,0
1782,0.52014,0
1783,0.52035,0
1784,0.52053,0
1785,0.52072,0
1786,0.5209,0
1787,0.52108,0
1788,0.52127,0
1789,0.52146,0
1790,0.52165,0
1791,0.52185,0
1792,0.52205,0
1793,0.52226,0
1794,0.52249,0
1795,0.52268,0
1796,0.5229,0
1797,0.52313,0
1798,0.52336,0
1799,0.52362,0
1800,0.52389,0
1801,0.52799,0
1802,0.52826,0
1803,0.52855,0
1804,0.52882,0
1805,0.5291,0
1806,0.52936,0
1807,0.52963,0
1808,0.52991,0
1809,0.53018,0
