wavelength,reflectance,diffuse_transmittance
932,0.542,0
933,0.54232,0
934,0.54264,0
935,0.54296,0
936,0.54328,0
937,0.54357,0
938,0.54387,0
939,0.54415,0
940,0.5444,0
941,0.54463,0
942,0.54484,0
943,0.54501,0
944,0.54515,0
945,0.54525,0
946,0.54532,0
947,0.54536,0
948,0.54539,0
949,0.54535,0
950,0.54525,0
951,0.54512,0
952,0.54498,0
953,0.5448,0
954,0.54461,0
955,0.54445,0
956,0.54427,0
957,0.54411,0
958,0.54399,0
959,0.54392,0
960,0.54387,0
961,0.54385,0
962,0.54385,0
963,0.54389,0
964,0.54398,0
965,0.5441,0
966,0.54426,0
967,0.54444,0
968,0.54465,0
969,0.54485,0
970,0.54506,0
971,0.54528,0
972,0.54556,0
973,0.54583,0
974,0.5461,0
975,0.5464,0
976,0.54672,0
977,0.54707,0
978,0.54742,0
979,0.54776,0
980,0.54813,0
981,0.54851,0
982,0.54891,0
983,0.54932,0
984,0.54977,0
985,0.55022,0
986,0.55068,0
987,0.55117,0
988,0.55169,0
989,0.55218,0
990,0.5527,0
991,0.55325,0
992,0.55379,0
993,0.55439,0
994,0.55496,0
995,0.55554,0
996,0.55619,0
997,0.55676,0
998,0.55736,0
999,0.55799,0
1000,0.55862,0
1001,0.56151,0
1002,0.56215,0
1003,0.56278,0
1004,0.56343,0
1005,0.56411,0
1006,0.56479,0
1007,0.56548,0
1008,0.56616,0
1009,0.56682,0
1010,0.56749,0
1011,0.56817,0
1012,0.56885,0
1013,0.56955,0
1014,0.57027,0
1015,0.57098,0
1016,0.57168,0
1017,0.57238,0
1018,0.57309,0
1019,0.57379,0
1020,0.57449,0
1021,0.57519,0
1022,0.5759,0
1023,0.57662,0
1024,0.57733,0
1025,0.57806,0
1026,0.57878,0
1027,0.57947,0
1028,0.58019,0
1029,0.58092,0
1030,0.58163,0
1031,0.58234,0
1032,0.58305,0
1033,0.58377,0
1034,0.58448,0
1035,0.58518,0
1036,0.5859,0
1037,0.5866,0
1038,0.58729,0
1039,0.58797,0
1040,0.58865,0
1041,0.58932,0
1042,0.58999,0
1043,0.59064,0
1044,0.5913,0
1045,0.59194,0
1046,0.59258,0
1047,0.59321,0
1048,0.59385,0
1049,0.59448,0
1050,0.5951,0
1051,0.59573,0
1052,0.59633,0
1053,0.59691,0
1054,0.59749,0
1055,0.59807,0
1056,0.59863,0
1057,0.5992,0
1058,0.59976,0
1059,0.60029,0
1060,0.60081,0
1061,0.60131,0
1062,0.60181,0
1063,0.60232,0
1064,0.60283,0
1065,0.60332,0
1066,0.60381,0
1067,0.60427,0
1068,0.60472,0
1069,0.60517,0
1070,0.60559,0
1071,0.60602,0
1072,0.60645,0
1073,0.60686,0
1074,0.60726,0
1075,0.60765,0
1076,0.60803,0
1077,0.60839,0
1078,0.60876,0
1079,0.60911,0
1080,0.60943,0
1081,0.60975,0
1082,0.61007,0
1083,0.61038,0
1084,0.61068,0
1085,0.61099,0
1086,0.61126,0
1087,0.61152,0
1088,0.61178,0
1089,0.61202,0
1090,0.61228,0
1091,0.61252,0
1092,0.61275,0
1093,0.61296,0
1094,0.61316,0
1095,0.61334,0
1096,0.61352,0
1097,0.61371,0
1098,0.61388,0
1099,0.61403,0
1100,0.61418,0
1101,0.61433,0
1102,0.61448,0
1103,0.61462,0
1104,0.61473,0
1105,0.61483,0
1106,0.61491,0
1107,0.61499,0
1108,0.61506,0
1109,0.61511,0
1110,0.61516,0
1111,0.61521,0
1112,0.61523,0
1113,0.61523,0
1114,0.6152,0
1115,0.61512,0
1116,0.61502,0
1117,0.61489,0
1118,0.61472,0
1119,0.61452,0
1120,0.61429,0
1121,0.61401,0
1122,0.61369,0
1123,0.61331,0
1124,0.61288,0
1125,0.6124,0
1126,0.61189,0
1127,0.6113,0
1128,0.61065,0
1129,0.60996,0
1130,0.6092,0
1131,0.60837,0
1132,0.60749,0
1133,0.60656,0
1134,0.60557,0
1135,0.60454,0
1136,0.60345,0
1137,0.60233,0
1138,0.60118,0
1139,0.59999,0
1140,0.5988,0
1141,0.59759,0
1142,0.59638,0
1143,0.59515,0
1144,0.59394,0
1145,0.59271,0
1146,0.59152,0
1147,0.59035,0
1148,0.5892,0
1149,0.58809,0
1150,0.58703,0
1151,0.58601,0
1152,0.58502,0
1153,0.58409,0
1154,0.58321,0
1155,0.58239,0
1156,0.58162,0
1157,0.5809,0
1158,0.58024,0
1159,0.57962,0
1160,0.57906,0
1161,0.57853,0
1162,0.57805,0
1163,0.57762,0
1164,0.57723,0
1165,0.57687,0
1166,0.57655,0
1167,0.57627,0
1168,0.57601,0
1169,0.57578,0
1170,0.57558,0
1171,0.57539,0
1172,0.57521,0
1173,0.57503,0
1174,0.57484,0
1175,0.57466,0
1176,0.57447,0
1177,0.57427,0
1178,0.57406,0
1179,0.57385,0
1180,0.57364,0
1181,0.57342,0
1182,0.57321,0
1183,0.57301,0
1184,0.57283,0
1185,0.57265,0
1186,0.57248,0
1187,0.57234,0
1188,0.5722,0
1189,0.57208,0
1190,0.57197,0
1191,0.57187,0
1192,0.57178,0
1193,0.57172,0
1194,0.57167,0
1195,0.57164,0
1196,0.57163,0
1197,0.57164,0
1198,0.57166,0
1199,0.5717,0
1200,0.57175,0
1201,0.57184,0
1202,0.57195,0
1203,0.5721,0
1204,0.57227,0
1205,0.57248,0
1206,0.57272,0
1207,0.573,0
1208,0.57332,0
1209,0.57369,0
1210,0.57411,0
1211,0.5746,0
1212,0.57515,0
1213,0.57577,0
1214,0.57644,0
1215,0.57718,0
1216,0.57798,0
1217,0.57886,0
1218,0.57976,0
1219,0.58075,0
1220,0.58175,0
1221,0.58282,0
1222,0.58388,0
1223,0.58498,0
1224,0.58606,0
1225,0.58714,0
1226,0.58821,0
1227,0.58927,0
1228,0.59031,0
1229,0.59133,0
1230,0.59232,0
1231,0.59327,0
1232,0.59421,0
1233,0.59511,0
1234,0.59597,0
1235,0.59681,0
1236,0.59762,0
1237,0.59841,0
1238,0.59918,0
1239,0.59992,0
1240,0.60064,0
1241,0.60135,0
1242,0.60203,0
1243,0.6027,0
1244,0.60335,0
1245,0.604,0
1246,0.60463,0
1247,0.60524,0
1248,0.60584,0
1249,0.60643,0
1250,0.60701,0
1251,0.60759,0
1252,0.60814,0
1253,0.60869,0
1254,0.60923,0
1255,0.60975,0
1256,0.61026,0
1257,0.61076,0
1258,0.61125,0
1259,0.61172,0
1260,0.61218,0
1261,0.61263,0
1262,0.61307,0
1263,0.6135,0
1264,0.61391,0
1265,0.6143,0
1266,0.61468,0
1267,0.61504,0
1268,0.6154,0
1269,0.61573,0
1270,0.61606,0
1271,0.61638,0
1272,0.61668,0
1273,0.61698,0
1274,0.61727,0
1275,0.61754,0
1276,0.6178,0
1277,0.61805,0
1278,0.61827,0
1279,0.61848,0
1280,0.61866,0
1281,0.61884,0
1282,0.61901,0
1283,0.61917,0
1284,0.61931,0
1285,0.61943,0
1286,0.61953,0
1287,0.61961,0
1288,0.61967,0
1289,0.61971,0
1290,0.61973,0
1291,0.61974,0
1292,0.61973,0
1293,0.61969,0
1294,0.61964,0
1295,0.61957,0
1296,0.61947,0
1297,0.61936,0
1298,0.61922,0
1299,0.61906,0
1300,0.61887,0
1301,0.61865,0
1302,0.61842,0
1303,0.61816,0
1304,0.61787,0
1305,0.61756,0
1306,0.61722,0
1307,0.61686,0
1308,0.61648,0
1309,0.61607,0
1310,0.61564,0
1311,0.61519,0
1312,0.6147,0
1313,0.61418,0
1314,0.61364,0
1315,0.61307,0
1316,0.61247,0
1317,0.61185,0
1318,0.61121,0
1319,0.61053,0
1320,0.60981,0
1321,0.60908,0
1322,0.60831,0
1323,0.60753,0
1324,0.60673,0
1325,0.60589,0
1326,0.60503,0
1327,0.60414,0
1328,0.60321,0
1329,0.60228,0
1330,0.60135,0
1331,0.60039,0
1332,0.59942,0
1333,0.59844,0
1334,0.59744,0
1335,0.59644,0
1336,0.59542,0
1337,0.5944,0
1338,0.59338,0
1339,0.59237,0
1340,0.59134,0
1341,0.59033,0
1342,0.58932,0
1343,0.58832,0
1344,0.58733,0
1345,0.58635,0
1346,0.58537,0
1347,0.58443,0
1348,0.5835,0
1349,0.5826,0
1350,0.58169,0
1351,0.58081,0
1352,0.57994,0
1353,0.57909,0
1354,0.57824,0
1355,0.57741,0
1356,0.57658,0
1357,0.57576,0
1358,0.57492,0
1359,0.57409,0
1360,0.57324,0
1361,0.57239,0
1362,0.57151,0
1363,0.57061,0
1364,0.5697,0
1365,0.56877,0
1366,0.56779,0
1367,0.5668,0
1368,0.56574,0
1369,0.56465,0
1370,0.56348,0
1371,0.56227,0
1372,0.56096,0
1373,0.55959,0
1374,0.55811,0
1375,0.55654,0
1376,0.55488,0
1377,0.55312,0
1378,0.55124,0
1379,0.54924,0
1380,0.54712,0
1381,0.54491,0
1382,0.54256,0
1383,0.54012,0
1384,0.53758,0
1385,0.53497,0
1386,0.53225,0
1387,0.52948,0
1388,0.52663,0
1389,0.52377,0
1390,0.52083,0
1391,0.51788,0
1392,0.51491,0
1393,0.51195,0
1394,0.50898,0
1395,0.50601,0
1396,0.50305,0
1397,0.50012,0
1398,0.49719,0
1399,0.49428,0
1400,0.49138,0
1401,0.48853,0
1402,0.4857,0
1403,0.4829,0
1404,0.48013,0
1405,0.47743,0
1406,0.47477,0
1407,0.47217,0
1408,0.46964,0
1409,0.46721,0
1410,0.46485,0
1411,0.46256,0
1412,0.46037,0
1413,0.45827,0
1414,0.45626,0
1415,0.45434,0
1416,0.45251,0
1417,0.45078,0
1418,0.44913,0
1419,0.44756,0
1420,0.44607,0
1421,0.44467,0
1422,0.44335,0
1423,0.4421,0
1424,0.44092,0
1425,0.43983,0
1426,0.43879,0
1427,0.43782,0
1428,0.4369,0
1429,0.43606,0
1430,0.43528,0
1431,0.43455,0
1432,0.43387,0
1433,0.43325,0
1434,0.43269,0
1435,0.43216,0
1436,0.43168,0
1437,0.43126,0
1438,0.43087,0
1439,0.43053,0
1440,0.43022,0
1441,0.42996,0
1442,0.42974,0
1443,0.42955,0
1444,0.4294,0
1445,0.4293,0
1446,0.42921,0
1447,0.42916,0
1448,0.42913,0
1449,0.42912,0
1450,0.42914,0
1451,0.42917,0
1452,0.42923,0
1453,0.42929,0
1454,0.42938,0
1455,0.42949,0
1456,0.42961,0
1457,0.42975,0
1458,0.4299,0
1459,0.43007,0
1460,0.43025,0
1461,0.43046,0
1462,0.43068,0
1463,0.43093,0
1464,0.4312,0
1465,0.4315,0
1466,0.43183,0
1467,0.43219,0
1468,0.43257,0
1469,0.43299,0
1470,0.43342,0
1471,0.43389,0
1472,0.43438,0
1473,0.4349,0
1474,0.43544,0
1475,0.436,0
1476,0.43658,0
1477,0.43718,0
1478,0.4378,0
1479,0.43843,0
1480,0.43908,0
1481,0.43973,0
1482,0.44039,0
1483,0.44106,0
1484,0.44173,0
1485,0.44242,0
1486,0.44311,0
1487,0.4438,0
1488,0.4445,0
1489,0.4452,0
1490,0.44591,0
1491,0.44663,0
1492,0.44734,0
1493,0.44807,0
1494,0.4488,0
1495,0.44952,0
1496,0.45026,0
1497,0.45099,0
1498,0.45174,0
1499,0.45248,0
1500,0.45324,0
1501,0.45399,0
1502,0.45473,0
1503,0.45548,0
1504,0.45623,0
1505,0.45698,0
1506,0.45773,0
1507,0.45847,0
1508,0.4592,0
1509,0.45993,0
1510,0.46066,0
1511,0.46139,0
1512,0.46212,0
1513,0.46285,0
1514,0.46357,0
1515,0.46428,0
1516,0.46499,0
1517,0.46569,0
1518,0.46639,0
1519,0.46708,0
1520,0.46775,0
1521,0.46843,0
1522,0.46909,0
1523,0.46974,0
1524,0.47039,0
1525,0.47103,0
1526,0.47166,0
1527,0.47229,0
1528,0.4729,0
1529,0.47351,0
1530,0.47411,0
1531,0.4747,0
1532,0.47529,0
1533,0.47587,0
1534,0.47645,0
1535,0.47702,0
1536,0.47759,0
1537,0.47814,0
1538,0.4787,0
1539,0.47924,0
1540,0.47979,0
1541,0.48034,0
1542,0.48088,0
1543,0.48141,0
1544,0.48195,0
1545,0.48249,0
1546,0.48302,0
1547,0.48356,0
1548,0.48409,0
1549,0.48461,0
1550,0.48512,0
1551,0.48563,0
1552,0.48613,0
1553,0.48664,0
1554,0.48714,0
1555,0.48764,0
1556,0.48813,0
1557,0.48861,0
1558,0.4891,0
1559,0.48957,0
1560,0.49005,0
1561,0.49052,0
1562,0.49099,0
1563,0.49146,0
1564,0.49192,0
1565,0.49238,0
1566,0.49284,0
1567,0.4933,0
1568,0.49376,0
1569,0.49421,0
1570,0.49467,0
1571,0.49512,0
1572,0.49559,0
1573,0.49606,0
1574,0.49653,0
1575,0.497,0
1576,0.49746,0
1577,0.49792,0
1578,0.49839,0
1579,0.49885,0
1580,0.49932,0
1581,0.49979,0
1582,0.50026,0
1583,0.50073,0
1584,0.50121,0
1585,0.50169,0
1586,0.50217,0
1587,0.50266,0
1588,0.50315,0
1589,0.50363,0
1590,0.50413,0
1591,0.50464,0
1592,0.50514,0
1593,0.50563,0
1594,0.50613,0
1595,0.50662,0
1596,0.50712,0
1597,0.50762,0
1598,0.50812,0
1599,0.50863,0
1600,0.50912,0
1601,0.5096,0
1602,0.51009,0
1603,0.51056,0
1604,0.51104,0
1605,0.51152,0
1606,0.512,0
1607,0.51247,0
1608,0.51293,0
1609,0.51338,0
1610,0.51383,0
1611,0.51428,0
1612,0.51472,0
1613,0.51514,0
1614,0.51556,0
1615,0.51598,0
1616,0.51638,0
1617,0.51676,0
1618,0.51715,0
1619,0.51752,0
1620,0.51788,0
1621,0.51824,0
1622,0.5186,0
1623,0.51894,0
1624,0.51928,0
1625,0.5196,0
1626,0.51991,0
1627,0.52022,0
1628,0.52051,0
1629,0.52078,0
1630,0.52105,0
1631,0.52131,0
1632,0.52155,0
1633,0.52179,0
1634,0.52202,0
1635,0.52223,0
1636,0.52242,0
1637,0.5226,0
1638,0.52276,0
1639,0.52289,0
1640,0.523,0
1641,0.52311,0
1642,0.52318,0
1643,0.52323,0
1644,0.52324,0
1645,0.52323,0
1646,0.52318,0
1647,0.5231,0
1648,0.52299,0
1649,0.52285,0
1650,0.52267,0
1651,0.52244,0
1652,0.52219,0
1653,0.5219,0
1654,0.52159,0
1655,0.52125,0
1656,0.52089,0
1657,0.52049,0
1658,0.52009,0
1659,0.51966,0
1660,0.51923,0
1661,0.51878,0
1662,0.51833,0
1663,0.51787,0
1664,0.51742,0
1665,0.51697,0
1666,0.51653,0
1667,0.5161,0
1668,0.51568,0
1669,0.51527,0
1670,0.51486,0
1671,0.51444,0
1672,0.51403,0
1673,0.51363,0
1674,0.51322,0
1675,0.51283,0
1676,0.51241,0
1677,0.512,0
1678,0.51156,0
1679,0.51111,0
1680,0.51065,0
1681,0.51017,0
1682,0.50965,0
1683,0.50911,0
1684,0.50853,0
1685,0.50792,0
1686,0.50728,0
1687,0.50661,0
1688,0.50593,0
1689,0.50523,0
1690,0.50449,0
1691,0.50372,0
1692,0.50294,0
1693,0.50212,0
1694,0.50127,0
1695,0.50041,0
1696,0.49951,0
1697,0.49856,0
1698,0.4976,0
1699,0.49659,0
1700,0.49558,0
1701,0.49454,0
1702,0.49349,0
1703,0.49243,0
1704,0.49138,0
1705,0.49031,0
1706,0.48927,0
1707,0.48823,0
1708,0.48721,0
